code,entity,n,S_floor,S_floor_SE,S_floor_CI_lo,S_floor_CI_hi,S_floor_CV,S_ceil,S_ceil_SE,S_ceil_CI_lo,S_ceil_CI_hi,S_ceil_CV,k,k_SE,k_CI_lo,k_CI_hi,k_CV,t_mid,t_mid_SE,t_mid_CI_lo,t_mid_CI_hi,t_mid_CV,v,v_SE,v_CI_lo,v_CI_hi,v_CV,R2,RMSE,DW,pcov_valid,status,max_param_corr
MDG,Madagascar,209,-0.763311674299319,0.0059152367768863096,-0.7749055383820161,-0.7517178102166219,0.007749438369740898,-0.2414749166360801,0.037835847233047316,-0.31563317721285283,-0.16731665605930734,0.15668644909429097,0.06281467354863436,0.02423026573863425,0.015323352700911237,0.11030599439635749,0.3857421263182069,1972.0526044153078,4.778687669306987,1962.686376583466,1981.4188322471496,0.0024232049685732476,0.00500000000001174,0.5878703435231654,-1.1472258733053924,1.1572258733054157,117.57406870435702,0.8810190246448261,0.06593867609204668,0.10904732132207307,True,ok,0.9493599035913354
MDV,Maldives,100,-0.7353182229535595,0.007664669905221146,-0.7503409759677929,-0.7202954699393261,0.010423609351655119,-0.366841051613689,0.06989765780194909,-0.5038404609055093,-0.2298416423218688,0.1905393561993071,0.03165510146892427,0.019132186846433218,-0.005843984750084831,0.06915418768793338,0.6043950566772068,1971.9531696349848,7.4992136459751295,1957.2547108888734,1986.651628381096,0.003802936987273009,0.005000000000181091,0.7021746729712451,-1.3712623590234594,1.3812623590238216,140.4349345891627,0.9516652988676252,0.02698880022629047,0.4326896276551617,True,ok,0.9718187906031944
MEX,Mexico,161,-0.8810904762844166,0.0031145579211448006,-0.8871950098098604,-0.8749859427589728,0.0035348900084347513,-0.14116677750746454,0.027734431130405482,-0.19552626252305927,-0.08680729249186979,0.19646570970948854,0.08010545958483838,0.013586720259892387,0.0534754878754493,0.10673543129422745,0.16961041519901543,1994.879222173677,1.0423627637784056,1992.8361911566712,1996.9222531906826,0.0005225192343437301,3.1425624028130477,0.636022581437415,1.8959581431957144,4.389166662430381,0.20238980166888104,0.9948700972995861,0.01550596448228433,0.747894737358129,True,ok,0.9920582481222647
MKD,North Macedonia,235,-0.9420334396352381,0.0064516788247730205,-0.9546787301317933,-0.929388149138683,0.006848672831901971,-0.04638124275273442,0.05299842622856914,-0.15025815816072993,0.05749567265526109,1.142669387086326,0.02989187226791761,0.005897707109470602,0.01833236633335523,0.04145137820247999,0.1973013619424736,1957.5085516284378,2.6575452868769713,1952.299762866159,1962.7173403907166,0.001357616182399907,0.610599049177183,0.3235415109392959,-0.023542312263836962,1.244740410618203,0.5298755564314857,0.9787892861407251,0.039892282174302456,0.25822295755150493,True,ok,0.9664856306271947
MLI,Mali,125,-0.9203981483350478,0.008516901241191477,-0.9370912747677831,-0.9037050219023126,0.00925349671400155,-0.321219890348919,0.011734553404077527,-0.344219615020911,-0.29822016567692705,0.036531216642067495,0.10095833099934552,0.02100181016186397,0.05979478308209214,0.1421218789165989,0.20802453798488524,1959.4562986919418,2.4467908672120817,1954.660588592206,1964.2520087916776,0.001248709077536185,0.005000000000000001,0.4183152059361181,-0.8148978036347915,0.8248978036347915,83.6630411872236,0.9594886405364491,0.054577116484826015,0.37875749649479823,True,ok,0.9536718570944277
MLT,Malta,105,-0.5766687628227215,0.008575715078669697,-0.5934771643769141,-0.5598603612685289,0.014871128161498888,-0.04924015158843609,0.05262820861414772,-0.15239144047216563,0.05391113729529344,1.0688067951949056,0.030845105232418613,0.009933369513157245,0.011375700986630412,0.050314509478206815,0.322040383338266,1967.069254075261,4.0638784167404385,1959.1040523784498,1975.034455772072,0.002065955943503834,0.005000000000000078,0.4062782473982035,-0.7913053649004788,0.801305364900479,81.25564947963943,0.9769974067584942,0.02467626062169265,0.2663128768102161,True,ok,0.9678929598600207
MMR,Myanmar,237,-0.7452589519553755,0.003743512463785657,-0.7525962363843954,-0.7379216675263556,0.005023102981807337,-0.5294343449527689,0.015622602414873671,-0.5600546456859212,-0.49881404421961645,0.029508101549904873,1.4765497541865442,2.8471340654805775,-4.103833014155388,7.056932522528475,1.928234424480407,2009.6316351152248,1.6955813159213087,2006.308295736019,2012.9549744944304,0.0008437274206345236,0.0050000009391849886,3.6651621741986253,-7.178717860490121,7.18871786236849,733.0322971491391,0.4769182693320049,0.05493537975321994,0.21688199276779083,True,ok,0.9610486590808368
MNE,Montenegro,31,-0.8208965350478908,0.011188514843662829,-0.84282602414147,-0.7989670459543117,0.013629628541445962,-0.08391025829782257,0.0385722139661613,-0.1595117976714987,-0.008308718924146433,0.45968412859911584,0.08494490525396585,0.041330951447981365,0.0039362404159223735,0.16595357009200934,0.4865618641213533,1992.2967775927111,8.051046809337366,1976.5167258464098,2008.0768293390124,0.004041088104888385,1.146192856553428,2.3343361494678687,-3.429105996403594,5.721491709510451,2.0365998061505604,0.9979853704975201,0.013401580762675242,1.215460245282825,True,ok,0.9884248979510591
MNG,Mongolia,115,-1.0913959476270934,0.11705239157586537,-1.3208186351157896,-0.8619732601383973,0.10725016143807387,-0.15648265250145482,0.020634278064081534,-0.1969258375070546,-0.11603946749585502,0.13186303870896934,0.2939196684247452,0.32367928840164417,-0.3404917368424774,0.9283310736919679,1.101250862646909,1995.879883843257,8.4749931565757,1979.2688972563685,2012.4908704301454,0.004246244087723502,19.9999999999997,25.222205839290606,-29.435523445009885,69.4355234450093,1.2611102919645492,0.9397031300553378,0.061119594662798836,0.22765692873721668,True,ok,0.9855009748033857
MOZ,Mozambique,126,-1.0244402179145742,0.0610295085067845,-1.1440580545878718,-0.9048223812412766,0.05957351872715487,-0.24537232500685127,0.005931484897470612,-0.25699803540589367,-0.23374661460780888,0.02417340626048595,1.1546465640307333,0.0668800285297592,1.0235617081124053,1.2857314199490613,0.05792251119363228,1992.173824732036,0.49839125442558935,1991.196977873362,1993.1506715907103,0.00025017458227703955,19.999999999999993,4.2073243723312475,11.753644230230748,28.246355769769238,0.21036621861656243,0.986993319287441,0.03156303511070241,0.5820264792709028,True,ok,0.9966193754097641
MRT,Mauritania,122,-0.994702534083137,0.04695020177236879,-1.0867249295569799,-0.9026801386092942,0.047200243453330445,-0.3674284200412389,0.014076174028376534,-0.3950177211368569,-0.33983911894562085,0.0383099762037914,0.41923256864328895,0.02822669155101124,0.36390825320330694,0.47455688408327096,0.06732943397589033,2006.9556713258637,1.810736077688452,2003.4066286135944,2010.504714038133,0.0009022302303728601,19.999999999999996,4.070127267137606,12.02255055641029,27.977449443589705,0.20350636335688033,0.9540720530371283,0.03905158036532508,0.24608877914582045,True,ok,0.9789620590134747
MUS,Mauritius,126,-0.6111477748322109,0.004819230971456918,-0.6205934675362665,-0.6017020821281553,0.007885541222464609,-0.17828767783293195,0.012597892159406416,-0.20297954646536853,-0.15359580920049537,0.07066047588107309,0.06611949305144883,0.01096367733739712,0.04463068547015048,0.08760830063274719,0.16581611309188465,1973.1218611699596,1.9423341127989158,1969.3148863088738,1976.9288360310454,0.0009843964283317056,0.5229795376620439,0.33183872630027517,-0.12742436588649542,1.173383441210583,0.6345156978488012,0.9819736257691128,0.021895137228890887,0.39113778492152146,True,ok,0.9381663141953307
MWI,Malawi,126,-0.9099640355736421,0.013704975927506292,-0.9368257883915545,-0.8831022827557298,0.015061008338496216,-0.22350987401974096,0.009258418248503186,-0.2416563737868072,-0.2053633742526747,0.04142286012691081,0.4983616629007054,0.10908349470730387,0.2845580132743898,0.712165312527021,0.21888420163056943,1999.319887222593,1.0825295037632523,1997.198129395217,2001.441645049969,0.0005414488750307367,8.675392491927976,2.5498962876363978,3.6775957681606366,13.673189215695317,0.29392287323126304,0.9778412839782176,0.03872058011571618,0.24915691759132322,True,ok,0.9710174713204195
MYS,Malaysia,126,-0.5553938025113982,0.01080120498458885,-0.5765641642811924,-0.5342234407416041,0.01944783131491133,-0.19232777087683606,0.12613980257406088,-0.4395617839219954,0.054906242168323266,0.6558584961442672,0.02785924497675112,0.02352114525466676,-0.01824219972239573,0.07396068967589797,0.8442850936662297,1977.8737376549063,7.477892134126901,1963.2170690720177,1992.530406237795,0.0037807732575453317,0.005000000000000001,0.8786058653580233,-1.7170674961017258,1.7270674961017256,175.72117307160462,0.8717117423716196,0.03642451640007472,0.13416312913696404,True,ok,0.9729087938713771
NAM,Namibia,126,-0.8966078781253589,0.003523568675211835,-0.9035140727287742,-0.8897016835219437,0.00392988814974386,-0.20078321414213277,0.0062483919007133605,-0.21303006226753096,-0.18853636601673457,0.031120091026584404,0.5108157486952655,0.09572915876498211,0.3231865975159005,0.6984448998746304,0.18740447805200838,1989.2344590335708,0.5023962482641976,1988.249762386973,1990.2191556801686,0.00025255758363862076,0.005000000000000001,0.41278738371442775,-0.8040632720802784,0.8140632720802784,82.55747674288553,0.9889490454759244,0.03208913269921098,1.0438943285494653,True,ok,0.9590408518186516
NER,Niger,104,-0.7998672686691294,0.009986502013594046,-0.8194408126157737,-0.780293724722485,0.01248519898833994,-0.2620187977207246,0.01455542605163686,-0.29054743278193285,-0.2334901626595164,0.0555510756413397,0.15834513114067617,0.04314224517498842,0.07378633059769886,0.24290393168365348,0.27245703650123737,1993.2272191740099,1.8968322689466108,1989.5094279268744,1996.9450104211453,0.0009516387548292939,2.493218685407766,1.0664525128391447,0.40297176024304227,4.583465610572489,0.42774126436675824,0.9741399424532661,0.03265412858797647,0.5764467919425798,True,ok,0.9635091206795865
NGA,Nigeria,66,-0.7393417675548754,0.03330909445681066,-0.8046275926902242,-0.6740559424195265,0.045052364033171435,-0.28323971601593484,0.004575498033295764,-0.2922076921611945,-0.27427173987067516,0.01615415414778325,0.4211011302677638,0.08359891407081294,0.25724725868897047,0.5849550018465571,0.19852455398933563,1997.8027109684856,1.2815638938830325,1995.290845736475,2000.3145762004963,0.0006414867128004656,13.707470207846063,4.653613551664408,4.586387646583823,22.828552769108303,0.3394947047924796,0.9848550678076324,0.018390620775800774,0.8462160518268363,True,ok,0.9767184264903958
NIC,Nicaragua,126,-0.8623030256909558,0.006412993828820438,-0.874872493595444,-0.8497335577864678,0.007437053608482659,-0.3245342305371239,0.007656089650244174,-0.33954016625160244,-0.3095282948226453,0.02359100806584526,0.5624480760461099,0.28850282659630433,-0.0030174640826465815,1.1279136161748664,0.5129412631729807,1984.8191907374933,1.4699549904397187,1981.9380789562315,1987.700302518755,0.0007405989408503915,4.8292341709083555,3.002959421340953,-1.0565662949199126,10.715034636736624,0.6218293242914147,0.9691000130416073,0.04231940905835227,0.49238379185559755,True,ok,0.9835401264953907
NLD,Netherlands,150,-0.7299649252593099,0.01922745280010993,-0.7676507327475254,-0.6922791177710944,0.026340242023655647,-0.08781941282811942,0.005766221845468923,-0.0991212076452385,-0.07651761801100034,0.06565999088099804,0.21583264806068103,0.070890955528304,0.0768863752252052,0.35477892089615687,0.3284533464481848,1972.402818115147,2.866156984601263,1966.7851504253285,1978.0204858049656,0.001453129633702409,8.268887928904052,3.5502011889405583,1.3104935985805577,15.227282259227547,0.4293444559250542,0.9847825582485303,0.030153916802326274,0.21982010934209031,True,ok,0.9940391754848268
NOR,Norway,151,-0.819947743154755,0.039795814737605545,-0.897947540040462,-0.7419479462690481,0.048534574391888505,-0.05363581539448899,0.0074269790724907515,-0.06819269437657087,-0.03907893641240712,0.13847051672218752,0.19638504277815122,0.0180733661201555,0.16096124518264643,0.231808840373656,0.09203025782657134,1965.7252523150469,2.109955147147471,1961.5897402266378,1969.860764403456,0.0010733723569265662,17.04177382336948,3.0511653206974976,11.061489794802384,23.022057851936573,0.1790403600189446,0.9652361426032133,0.04473629860965436,0.2740728825507942,True,ok,0.9502437205725669
NPL,Nepal,237,-0.9971818138732583,0.018494313485066236,-1.0334306683039882,-0.9609329594425285,0.018546581202910768,-0.23195503135283663,0.009456602541164845,-0.2504899723335197,-0.21342009037215354,0.04076912014372306,0.432891588046516,0.022351452461568635,0.3890827412218415,0.4767004348711905,0.05163291012983805,2005.9809905374414,0.8135612110144171,2004.3864105638531,2007.5755705110296,0.00040556775704860904,13.568380083066076,1.5293916113170771,10.570772524884605,16.565987641247546,0.11271733264797201,0.9799369288958271,0.02968745072932117,0.37450431226767605,True,ok,0.9883293105491039
NZL,New Zealand,126,-0.4084433247872993,0.004429101030255189,-0.4171243628065994,-0.39976228676799913,0.010843857057920302,-0.0639655097329672,0.0019170385538077642,-0.06772290529843042,-0.06020811416750399,0.029969878483118554,0.3159119638888491,0.0701558768181621,0.1784064453252514,0.45341748245244684,0.222074137220222,1986.5151273577198,1.3624863493567558,1983.8446541129806,1989.185600602459,0.0006858675932506038,10.40511177439865,2.6249114440251597,5.260285344109337,15.549938204687962,0.25227133556447195,0.995121390445886,0.008710562339856124,0.6069137574190994,True,ok,0.987864053565727
OMN,Oman,114,-0.9266473370806154,0.002510194586702165,-0.9315673184705516,-0.9217273556906792,0.0027088995848307132,-0.6473966337625604,0.004705947389302131,-0.6566202906455926,-0.6381729768795282,0.0072690328368746,0.12017833314518386,0.021040840180492792,0.07893828639141799,0.16141837989894975,0.17508014656081125,1971.5258040970186,1.6929749680741077,1968.2075731595935,1974.8440350344438,0.0008587130660709306,0.005000000000000001,0.34338331076022743,-0.6680312890900457,0.6780312890900457,68.67666215204547,0.9753209727990283,0.01861441697953982,0.38211014539713756,True,ok,0.9602772958905876
OWID_AFR,Africa,126,-0.8532244948197768,0.0033060607839962624,-0.8597043739564095,-0.8467446156831441,0.0038747841911109084,-0.2581699629098131,0.018419233687558045,-0.29427166093742685,-0.22206826488219933,0.0713453783699557,0.0542357516026176,0.0064261701541202,0.04164045810054201,0.06683104510469319,0.11848586890072806,1982.0201729824569,1.0836257308864563,1979.8962665499193,1984.1440794149944,0.0005467279019949953,0.488333288823801,0.1980916719542161,0.10007361179353746,0.8765929658540645,0.40564851196472695,0.9944791173476012,0.014451564990471384,0.2180874932689497,True,ok,0.9567045805309545
OWID_ASI,Asia,126,-0.9626867881729319,0.023739154287634057,-1.0092155305766946,-0.9161580457691691,0.024659270885692974,-0.3974485114659479,0.005852733040363477,-0.4089198682250603,-0.38597715470683547,0.01472576414684829,0.2861134410293713,0.1363964526601782,0.018776393815422066,0.5534504882433205,0.47672158347211746,1996.8265371172965,3.676871402791362,1989.6198691678255,2004.0332050667676,0.0018413574411423083,19.999999999999996,10.625791603507249,-0.8265515428742098,40.8265515428742,0.5312895801753625,0.9886160235797485,0.01609447640315512,0.1259067727249158,True,ok,0.9894949075852769
OWID_DRV,Democratic Republic of Vietnam,31,-0.41852827287886846,0.08896647707444763,-0.5929025679447858,-0.24415397781295112,0.2125698138921108,-0.5337258539109002,0.008224173207322556,-0.5498452333972524,-0.517606474424548,0.015408984119955137,0.7488021872898631,1.6170879802383193,-2.420690253977243,3.918294628556969,2.1595663149583464,1949.7437831733396,4.123742676966254,1941.6612475264858,1957.8263188201934,0.0021150177333837086,1.1913901171393264,10.19902410795582,-18.79869713445408,21.181477368732736,8.56060828542453,0.5316920997758232,0.03306347534217319,0.318720107661975,True,ok,0.9264262603054052
OWID_EUR,Europe,237,-0.8714408727393872,0.012005708228763507,-0.8949720608677637,-0.8479096846110107,0.013776847752187004,-2.1668580743103496e-17,0.046499472417210544,-0.09113896593773269,0.09113896593773263,,0.035517501797237026,0.007914913140014884,0.02000427204280785,0.0510307315516662,0.22284543505339108,1961.216782268925,2.8989295155150225,1955.5348804185155,1966.8986841193346,0.0014781280385339456,1.5909508716521108,0.6070320975426362,0.40116796046854386,2.7807337828356777,0.3815530123266901,0.9823086096971871,0.03486497111855167,0.2519790269553706,True,ok,0.9784345709852199
OWID_GDR,East Germany,42,-0.5681200327639246,0.5682007850162698,-1.6817935713958134,0.5455535058679641,1.0001421394207,-7.74304217840074e-07,760954.2191716242,-1491470.2695771577,1491470.269575609,982758716327.686,0.290457932158906,446032.9492239767,-874224.2900210621,874224.8709369265,1535619.791508939,2023.1395180079678,59007173.455912925,-115652036.83407132,115656083.11310734,29166.14149972851,14.730715597936669,22620818.228995,-44336788.9981146,44336818.45954579,1535622.4942774333,0.49029693228318283,0.04097261655944525,1.2308787878071858,True,ok,0.9999999999986111
OWID_GFR,West Germany,42,-0.31152511344680284,0.014805397046094362,-0.34054369165714776,-0.2825065352364579,0.047525532957145,-0.09254140417890785,0.03366784896850006,-0.15853038815716797,-0.02655242020064774,0.3638138978679305,0.13999982302269845,0.09695231885297674,-0.05002672192913596,0.3300263679745329,0.6925174386631736,1972.318633752118,2.8092136386642514,1966.8125750203362,1977.8246924839,0.0014243203864682012,0.5803383066332543,1.4498751226969393,-2.261416933852747,3.422093547119255,2.4983274516345,0.9480268396943978,0.01680107974463314,0.6444914569643436,True,ok,0.9570583113949579
OWID_MOD,Modena,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,
OWID_NAM,North America,185,-0.8283898335978486,0.004089155623079857,-0.8364045786190851,-0.820375088576612,0.004936269685155244,-0.22004848722015563,0.004926556866644941,-0.2297045386787797,-0.21039243576153155,0.02238850595558053,0.21888511173785477,0.039512735286857885,0.14144015057561332,0.2963300729000962,0.1805181493302288,1989.8396714389419,1.3943708627234959,1987.1067045480038,1992.57263832988,0.0007007453327710388,8.82895400085921,1.7767755937486294,5.346473837111896,12.311434164606522,0.20124417836764338,0.9932890458046567,0.017215587803418364,0.6214062977362917,True,ok,0.9902540549518387
OWID_OCE,Oceania,126,-0.6381084364294958,0.00376872016281036,-0.6454951279486041,-0.6307217449103875,0.0059060810791000465,-0.31048141612075336,0.004875869289006013,-0.32003811992720516,-0.30092471231430157,0.015704222655019313,0.10526008650003409,0.014743865224330095,0.0763621106603471,0.13415806233972108,0.14007080665210472,1976.2496722327332,1.4306165678042628,1973.4456637598369,1979.0536807056296,0.0007239047717022397,1.4752384501606017,0.43363443491761106,0.6253149577220841,2.3251619425991192,0.29394192841869293,0.9875813108489072,0.014456198650436675,0.27676813450270743,True,ok,0.944285137268399
OWID_PMA,Parma,60,-0.840001330760409,0.012742108277439901,-0.8649758629841912,-0.8150267985366267,0.015169152489205156,-0.7523043477095356,0.00644817765495227,-0.764942775913242,-0.7396659195058292,0.008571235397727502,1.9879834094348845,433701.2131999222,-850052.389888438,850056.3658552569,218161.38461799768,1806.036348499772,119273.29327327205,-231969.61846711344,235581.69116411297,66.04146886210198,0.9430605182855468,206201.156758964,-404153.32418705116,404155.21030808776,218651.03326966858,0.4468588776789457,0.041266964195389354,0.315280230034748,True,ok,0.9991091059943494
OWID_RVN,Republic of Vietnam,168,-0.6982812861455623,0.002097005672958253,-0.7023914172645604,-0.6941711550265641,0.003003095907858993,-0.6151700851039282,0.011670782929018086,-0.6380448196448036,-0.5922953505630528,0.018971635994046096,0.26057838103653885,0.4274967800161055,-0.5773153077950279,1.0984720698681056,1.6405688695876923,1953.2681553091686,5.559142804511176,1942.3722354123267,1964.1640752060105,0.002846072511549885,0.005000001487040311,2.5857893904038747,-5.0631472037045535,5.073147206678635,517.1577242738982,0.4447949142602152,0.02487587061665023,0.0897433489697822,True,ok,0.9640288738824269
OWID_SAM,South America,154,-0.8863092341999097,0.011552083541197501,-0.9089513179406568,-0.8636671504591626,0.013033919872927662,-0.16848967967640216,0.012037601968758624,-0.19208337953516907,-0.14489597981763525,0.07144415012170358,0.19428941343441172,0.03313408405718918,0.12934660868232095,0.2592322181865025,0.17053983267273898,1996.674269789947,1.9109236352032561,1992.9288594649486,2000.4196801149453,0.0009570532680847778,10.480793034170619,2.1332578389314136,6.299607669865048,14.66197839847619,0.20353973520670954,0.97878659769648,0.03327643452418362,0.11648640553862706,True,ok,0.9707419638955759
OWID_SIC,Two Sicilies,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,
OWID_SML,Somaliland,95,-0.7918880882958335,0.010838824431742559,-0.8131321841820489,-0.770643992409618,0.013687318437972756,-0.5358931048308807,0.004223707987169459,-0.5441715724857329,-0.5276146371760285,0.007881624057287309,0.6102853461949633,2.2601912720871153,-3.8196895470957823,5.0402602394857094,3.703499168346521,1978.9756071129361,51.32167266623134,1878.3851286871227,2079.5660855387496,0.025933453894918333,5.232995024792696,27.0498906305536,-47.78479061109237,58.250780660677755,5.1691030666755085,0.962117998743892,0.024238805180837313,0.2689142835995691,True,ok,0.9196132673520235
OWID_TUS,Tuscany,67,-0.7071232014493736,0.005596533539966025,-0.718092407187707,-0.6961539957110402,0.007914509845660478,-0.803093357367569,0.0019447903197423858,-0.8069051463942641,-0.7992815683408739,0.00242162421330086,0.331161956753264,0.1663593754602649,0.005097580851144756,0.6572263326553832,0.5023505027306409,1799.3926225641192,2.007802508461861,1795.457329647534,1803.3279154807044,0.0011158223521005434,0.005000000000000001,1.1366295887804858,-2.222793994009752,2.232793994009752,227.3259177560971,0.8730999156947079,0.01280734876874007,1.181258325396683,True,ok,0.9484652205645537
OWID_WRL,World,237,-0.9298312272682089,0.008620186132368562,-0.9467267920876513,-0.9129356624487664,0.00927069975665818,-0.2796074783091959,0.004162293672608044,-0.2877655739075077,-0.27144938271088415,0.01488620296487668,0.2540853920176097,0.006072560183604672,0.24218317405774456,0.2659876099774749,0.02389968244685159,1994.7039073058777,0.7186392589357927,1993.2953743583635,1996.112440253392,0.00036027365079282066,14.848880534093356,0.8019301437081677,13.277097452425346,16.420663615761363,0.054006101124385676,0.9937553238564995,0.015641953180218285,0.18572919629035867,True,ok,0.9737734973568473
OWID_YAR,Yemen Arab Republic,73,-0.9693359543764383,0.002578167352359603,-0.9743891623870631,-0.9642827463658135,0.00265972528999825,-0.8666016645535506,0.008565014412245773,-0.8833890928015523,-0.8498142363055489,0.009883450220071102,0.12471179226008722,0.0630180306247333,0.0011964522356099627,0.24822713228456447,0.5053093174485762,1960.2158833192389,3.491172239434564,1953.3731857299472,1967.0585809085305,0.001781014157238106,0.005000000000078157,0.830321693459848,-1.6224305191812238,1.63243051918138,166.06433868937376,0.9023993335791366,0.013299379926951358,0.7418031600666334,True,ok,0.9520596677500127
OWID_YPR,Yemen People's Republic,91,-0.6864907529154789,0.0031306679677585046,-0.6926268621322855,-0.6803546436986723,0.004560393500513698,-0.4855015767146792,0.025688864201582465,-0.5358517505497808,-0.43515140287957754,0.05291200983406767,0.11783568510051314,0.058350317620100116,0.0034690625651169066,0.23220230763590938,0.4951837600836083,1970.2482404656107,2.0136303060120175,1966.3015250658273,1974.1949558653941,0.0010220185784996082,1.156131800501481,1.0331774285945299,-0.8688959595437975,3.1811595605467593,0.8936502119796215,0.952198563207743,0.01364961292240548,0.8614941102082883,True,ok,0.9730450009720317
OWID_ZAN,Zanzibar,86,-0.9965524888999734,0.02595818774456123,-1.0474305368793133,-0.9456744409206334,0.026047988473958568,-0.29632298319756256,0.0063377167876318505,-0.308744908101321,-0.28390105829380413,0.02138786778954101,0.2635364675457715,0.024583972721184923,0.21535188101224903,0.31172105407929396,0.09328489886097124,1991.2621431382179,10.989032425219595,1969.7236395847874,2012.8006466916484,0.005518626697688805,13.581885653517883,2.3541727031252613,8.967707155392372,18.196064151643395,0.17333180113436608,0.9942986118515384,0.01808792961117726,0.26912918793426627,True,ok,0.9799145887683498
PAK,Pakistan,170,-0.7838237536651836,0.007675956921495596,-0.798868629231315,-0.7687788780990523,0.00979296287667041,-0.41924900828527395,0.010791978143903029,-0.4404012854473239,-0.398096731123224,0.025741213290025797,0.34804209330794417,0.17872525875543468,-0.0022594138527078367,0.6983436004685961,0.5135162159747739,2001.872355848456,2.668437865874384,1996.6422176313422,2007.1024940655698,0.0013329710348807015,6.9890822669566175,4.403904292991305,-1.6425701473063397,15.620734681219574,0.6301119553009606,0.9233846816584057,0.035126083307241485,0.22454354567915,True,ok,0.9864488761195799
PAN,Panama,123,-0.582554640384264,0.003907845244303788,-0.5902140170630994,-0.5748952637054285,0.0067081179573577855,-0.24249232345899946,0.006277759673529312,-0.25479673241911693,-0.230187914498882,0.0258884882786434,1.9999999999999998,3.2514719952193043,-4.372885110629836,8.372885110629836,1.6257359976096524,1989.380068873424,1.3418338313958036,1986.7500745638883,1992.0100631829598,0.0006744984793959845,0.00500000004468859,3.697374947000518,-7.241854896076326,7.251854896165703,739.4749827908847,0.9492271084306888,0.035495609233745055,0.23110234013831438,True,ok,0.9926812755230748
PER,Peru,129,-0.866959642882711,0.05504280178034594,-0.9748435343721891,-0.7590757513932329,0.06348946255136419,-0.2027827426232763,0.012576147676089004,-0.22743199206841075,-0.17813349317814187,0.06201783994732034,0.42407523822072835,0.030953855774033638,0.3634056809036224,0.4847447955378343,0.07299142459697767,2001.1943262302186,1.7488958369777572,1997.7664903897423,2004.622162070695,0.0008739260420912083,19.9999999985248,4.512658067526571,11.155190186172721,28.84480981087688,0.22563290339297123,0.9496798332950847,0.04588577166681442,0.29253878672304384,True,ok,0.9812421532335203
PHL,Philippines,123,-0.8848246133010058,0.10685458948842264,-1.094259608698314,-0.6753896179036974,0.12076358171116121,-0.173980735889864,0.01821670045275779,-0.2096854687772693,-0.13827600300245874,0.10470527302683445,0.3031312427010016,0.45608805776271205,-0.590801350513914,1.1970638359159171,1.5045894105101594,1990.644215067356,11.622375860548834,1967.8643583806804,2013.4240717540317,0.005838499804524625,19.999999999999996,34.037110869284604,-46.71273730379782,86.71273730379782,1.7018555434642304,0.8914598242800937,0.06877528759628376,0.34711580553234,True,ok,0.986968447875042
PNG,Papua New Guinea,126,-0.8522285879115039,0.001856001083118756,-0.8558663500344167,-0.8485908257885911,0.0021778207272618324,-0.5470858119882839,0.0022966766704159676,-0.5515872982622991,-0.5425843257142686,0.004198019067738412,1.9999999999999998,1.796072944399382,-1.5203029710227887,5.520302971022788,0.8980364721996911,1974.3155550257486,0.7965513689006761,1972.7543143427033,1975.876795708794,0.0004034569686051466,0.0050000000051306165,2.3112762386342856,-4.525101427718068,4.53510142772833,462.2552472525262,0.9890764761238848,0.0156458635525403,0.4465806989546051,True,ok,0.9954897527913171
POL,Poland,142,-0.9315831028495657,0.045737037716275616,-1.021227696773466,-0.8419385089256655,0.04909603617366313,-2.9687221144885704e-24,0.12386107088161268,-0.24276769892796085,0.24276769892796085,,0.016757956035194036,0.00816528810577686,0.0007539913478713939,0.03276192072251668,0.487248450146821,1911.7939802253088,12.952729321469219,1886.4066307552291,1937.1813296953885,0.0067751700525507,0.005000000000148745,0.6782997498223582,-1.3244675096516734,1.3344675096519707,135.65994996043588,0.9389598914687947,0.07251197251447489,0.14033231517985378,True,ok,0.9723544415518752
PRK,North Korea,203,-0.9593478515146517,0.0016532652496827856,-0.96258825140403,-0.9561074516252734,0.0017233219911552968,-0.7090720412007878,0.004533582137842042,-0.7179578621909583,-0.7001862202106174,0.006393683398043145,0.035295529301615745,0.004306040568605817,0.026855689787148345,0.04373536881608314,0.12199960317378486,1914.1254512150565,3.7832540459877895,1906.7102732849205,1921.5406291451925,0.0019764922114097797,0.005000000002489441,0.2181921653013128,-0.4226566439880836,0.43265664399306253,43.638433038535496,0.9828303476740815,0.014094330539811956,0.41515078004751804,True,ok,0.944943307047843
PRT,Portugal,157,-0.8335471698678838,0.007230895122112127,-0.8477197243072235,-0.8193746154285441,0.0086748481471759,-0.11400619058749523,0.01059285723484067,-0.13476819076778293,-0.09324419040720751,0.09291475471861392,1.3186220488102052,1.0662132336297927,-0.7711558891041883,3.4083999867245987,0.808581378259099,1973.461043538822,0.9286698407341856,1971.6408506509829,1975.281236426661,0.00047057926163512675,0.005000000000000001,1.934123714810732,-3.785882481029035,3.7958824810290346,386.82474296214633,0.9553858484430153,0.07248097005136467,0.09287771858304374,True,ok,0.9798119984309859
